rate	version	filenum	counter	word	position	score	performance	learning_rate	entropy_weight	memRate	lr_decay	dual_learning_rate	momentum	replicates	predictionLoss	reconstructionLoss
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	8	0.22	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	9	0.25	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	10	0.16	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	11	0.17	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	12	0.32	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	13	0.16	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	14	0.28	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	15	0.15	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	16	0.22	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	17	0.28	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	18	0.18	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	19	0.37	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	of 	20	0.22	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	0	0.02	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	1	0.71	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	2	0.42	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	3	0.39	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	4	0.35	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	5	0.37	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	6	0.35	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	7	0.35	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	8	0.34	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	9	0.41	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	10	0.26	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	11	0.29	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	12	0.5	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	13	0.32	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	14	0.45	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	15	0.33	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	16	0.37	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	17	0.44	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	18	0.37	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	19	0.54	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	by 	20	0.39	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	0	0.02	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	1	0.95	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	2	0.92	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	3	0.9	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	4	0.93	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	5	0.88	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	6	0.91	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	7	0.88	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	8	0.88	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	9	0.92	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	10	0.92	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	11	0.89	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	12	0.9	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	13	0.9	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	14	0.91	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	15	0.93	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	16	0.89	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	17	0.93	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	18	0.92	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	19	0.88	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	80	about 	20	0.94	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	0	0.01	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	1	0.17	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	2	0.05	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	3	0.06	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	4	0.03	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	5	0.07	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	6	0.04	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	7	0.07	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	8	0.05	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	9	0.06	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	10	0.03	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	11	0.03	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	12	0.1	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	13	0.04	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	14	0.07	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	15	0.02	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	16	0.05	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	17	0.07	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	18	0.03	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	19	0.13	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	the 	20	0.04	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	0	0.01	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	1	0.48	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	2	0.2	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	3	0.21	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	4	0.14	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	5	0.18	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	6	0.16	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	7	0.21	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	8	0.15	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	9	0.22	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	10	0.13	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	11	0.14	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	12	0.23	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	13	0.15	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	14	0.2	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	15	0.11	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	16	0.17	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	17	0.23	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	18	0.15	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	19	0.32	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	was 	20	0.21	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	0	0.01	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	1	0.86	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	2	0.63	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	3	0.64	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	4	0.53	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	5	0.58	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	6	0.53	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	7	0.58	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	8	0.4	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	9	0.62	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	10	0.55	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	11	0.51	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	12	0.59	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	13	0.58	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	14	0.56	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	15	0.56	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	16	0.56	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	17	0.67	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	18	0.55	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	19	0.75	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	that 	20	0.61	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	0	0.01	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	1	0.99	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	2	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	3	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	4	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	5	0.96	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	6	0.96	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	7	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	8	0.96	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	9	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	10	0.98	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	11	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	12	0.95	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	13	0.98	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	14	0.94	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	15	0.98	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	16	0.95	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	17	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	18	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	19	0.96	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	fact 	20	0.98	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	0	0.01	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	1	0.99	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	2	0.99	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	3	0.98	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	4	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	5	0.98	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	6	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	7	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	8	0.96	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	9	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	10	0.98	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	11	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
-1.0	_SuperLong_WithAutoencoder.py	730283657	120	information 	12	0.97	4.374666508030999	None	0.0	0.6506	1.0	0.2	0.7	20.0	3.9240753259754473	0.4484986647720867
